Current Time/Date (2022, 8, 2, 15, 13, 45, 1, 214)
0 , 0.005004883 , 0.04333496 , 0.9923096 , 0.1220703 , 0.1220703 , 0.1220703
10 , 0.004394531 , 0.04284668 , 0.9925537 , 0.1220703 , 0.1220703 , 0.1220703
20 , 0.003662109 , 0.0423584 , 0.9918213 , 0.1220703 , 0.1220703 , 0.1220703
30 , 0.003295898 , 0.04199219 , 0.9923096 , 0.1220703 , 0.1220703 , 0.1220703
40 , 0.004272461 , 0.04199219 , 0.9925537 , 0.1220703 , 0.1220703 , 0.1220703
50 , 0.004516602 , 0.04345703 , 0.9932861 , 0.1220703 , 0.1220703 , 0.1220703
60 , 0.004516602 , 0.04406738 , 0.9923096 , 0.1220703 , 0.1220703 , 0.1220703
70 , 0.00390625 , 0.04370117 , 0.9914551 , 0.06103515 , 0.06103515 , 0.06103515
80 , 0.004272461 , 0.04382324 , 0.9925537 , 0.1220703 , 0.1220703 , 0.1220703
90 , 0.004150391 , 0.04272461 , 0.9926758 , 0.1220703 , 0.1220703 , 0.1220703
100 , 0.004150391 , 0.04345703 , 0.9934082 , 0.1220703 , 0.1220703 , 0.1220703
110 , 0.004272461 , 0.04296875 , 0.9926758 , 0.1220703 , 0.1220703 , 0.1220703
120 , 0.004272461 , 0.04223633 , 0.9919434 , 0.06103515 , 0.06103515 , 0.06103515
130 , 0.005249023 , 0.04284668 , 0.9929199 , 0.06103515 , 0.06103515 , 0.06103515
140 , 0.005126953 , 0.04418945 , 0.9924316 , 0.1220703 , 0.1220703 , 0.1220703
150 , 0.004150391 , 0.04284668 , 0.9925537 , 0.1220703 , 0.1220703 , 0.1220703
160 , 0.003540039 , 0.04296875 , 0.9924316 , 0.1220703 , 0.1220703 , 0.1220703
170 , 0.003173828 , 0.04345703 , 0.9936523 , 0.1220703 , 0.1220703 , 0.1220703
180 , 0.002929688 , 0.04418945 , 0.9927979 , 0.1220703 , 0.1220703 , 0.1220703
190 , 0.003295898 , 0.04504395 , 0.9925537 , 0.06103515 , 0.06103515 , 0.06103515
200 , 0.003662109 , 0.04455566 , 0.9931641 , 0.1220703 , 0.1220703 , 0.1220703
210 , 0.004638672 , 0.04345703 , 0.993042 , 0.06103515 , 0.06103515 , 0.06103515
220 , 0.004760742 , 0.04162598 , 0.9935303 , 0.06103515 , 0.06103515 , 0.06103515
230 , 0.003173828 , 0.04248047 , 0.9932861 , 0.1220703 , 0.1220703 , 0.1220703
240 , 0.002685547 , 0.04309082 , 0.9929199 , 0.1220703 , 0.1220703 , 0.1220703
250 , 0.003417969 , 0.04309082 , 0.9926758 , 0.1220703 , 0.1220703 , 0.1220703
260 , 0.003173828 , 0.04345703 , 0.993042 , 0.1220703 , 0.1220703 , 0.1220703
270 , 0.004272461 , 0.04382324 , 0.9940186 , 0.1220703 , 0.1220703 , 0.1220703
